time,teacher_id,class_id,base_chapters,base_sections,style,rank,tag,day,chapter_id,cnt,label
2019-09-01 16:14:46,2743365,3526153,54456,54457,10100,1,view,2019-09-01,54456,,0
2019-09-01 16:14:46,2743365,3526153,54456,54458,10100,2,click,2019-09-01,54456,1.0,1
2019-09-01 06:28:51,2766065,3686553,86976,"86977,86978,86979,86980",20100,2,click,2019-09-01,86976,1.0,1
2019-09-01 09:24:58,2849018,3681990,86791,"86792,86793",20110,1,click,2019-09-01,86791,1.0,1
2019-09-01 07:49:32,2861982,3681670,87097,87101,10110,1,view,2019-09-01,87097,,0
2019-09-01 07:49:32,2861982,3681670,87097,87100,10110,2,view,2019-09-01,87097,,0
2019-09-01 07:49:32,2861982,3681670,87097,87100,10010,3,view,2019-09-01,87097,,0
2019-09-01 07:49:32,2861982,3681670,87097,87100,10100,4,view,2019-09-01,87097,,0
2019-09-01 07:49:32,2861982,3681670,87097,87098,10010,5,view,2019-09-01,87097,,0
2019-09-01 07:49:32,2861982,3681670,87097,87101,10010,6,view,2019-09-01,87097,,0
2019-09-01 07:49:32,2861982,3681670,87097,87103,10010,7,click,2019-09-01,87097,1.0,1
2019-09-01 10:36:05,3016365,3003026,87097,87098,10100,1,click,2019-09-01,87097,1.0,1
2019-09-01 18:41:00,3021065,3612853,87526,87527,10111,1,click,2019-09-01,87526,1.0,1
2019-09-01 06:13:09,3065755,3039313,86791,86792,10100,1,click,2019-09-01,86791,1.0,1
2019-09-01 07:05:03,3130760,3137808,54456,54458,10010,1,click,2019-09-01,54456,,0
2019-09-01 07:05:10,3130760,3137808,54456,54457,10100,2,click,2019-09-01,54456,1.0,1
2019-09-01 18:39:33,3216526,3325729,55385,"55386,55387",20100,1,view,2019-09-01,55385,,0
2019-09-01 18:39:33,3216526,3325729,55385,55386,10010,2,click,2019-09-01,55385,1.0,1
2019-09-01 18:29:57,3250818,3276036,54515,54518,10100,1,click,2019-09-01,54515,1.0,1
2019-09-01 10:59:51,3276375,3303664,54456,54457,10100,1,click,2019-09-01,54456,1.0,1
2019-09-01 19:53:12,3355973,3391662,86889,86891,10100,1,view,2019-09-01,86889,,0
2019-09-01 19:53:12,3355973,3391662,86889,86890,10100,2,click,2019-09-01,86889,1.0,1
2019-09-01 08:08:34,3409874,3686599,86976,86977,10010,1,click,2019-09-01,86976,1.0,1
2019-09-01 20:50:34,3582170,3687733,54377,54379,10100,1,click,2019-09-01,54377,1.0,1
2019-09-01 12:25:03,3591163,3559330,54456,54457,10100,1,click,2019-09-01,54456,1.0,1
2019-09-01 09:02:48,3609297,3565464,86991,86993,10100,1,click,2019-09-01,86991,1.0,1
2019-09-01 00:13:26,3611125,3563220,55871,"55872,55873,55874,92520",20100,1,click,2019-09-01,-1,1.0,1
2019-09-01 13:27:02,3646137,3593721,87097,87098,10100,1,click,2019-09-01,87097,1.0,1
2019-09-01 10:52:02,3682568,3686751,86791,"86792,86793",20110,1,click,2019-09-01,86791,1.0,1
2019-09-01 06:45:23,3708117,3643067,58590,"58602,58603",20100,1,click,2019-09-01,58590,1.0,1
2019-09-01 10:08:01,3748893,3678712,54926,54933,10100,1,click,2019-09-01,54926,1.0,1
2019-09-01 18:46:57,3751822,3683555,54460,54464,10010,1,click,2019-09-01,54460,1.0,1
2019-09-01 05:30:38,3752494,3682665,86889,86893,10010,1,view,2019-09-01,86889,,0
2019-09-01 05:30:38,3752494,3682665,86889,86895,10100,2,view,2019-09-01,86889,,0
2019-09-01 05:30:38,3752494,3682665,86889,86899,10010,3,view,2019-09-01,86889,,0
2019-09-01 05:30:38,3752494,3682665,86889,86891,10100,4,click,2019-09-01,86889,1.0,1
2019-09-01 05:31:58,3752494,3682665,86889,86890,10010,5,click,2019-09-01,86889,,0
2019-09-01 13:08:33,3752533,3682739,55385,55386,10100,1,click,2019-09-01,55385,1.0,1
2019-09-01 17:49:36,3752767,3683203,86791,86793,10100,1,click,2019-09-01,86791,1.0,1
2019-09-01 12:36:29,3753927,3685797,54452,"54453,54454",20100,1,click,2019-09-01,54452,1.0,1
